ID,Severity,Start_Time,State,City,County,Temperature(F),Visibility(mi),Weather_Condition,Sunrise_Sunset,Description,Distance(mi),Start_Lat,Start_Lng,Amenity,Bump,Crossing,Junction,Traffic_Signal
A-621743,Minor,2022-05-16T08:37:54Z,MI,Grand Rapids,Kent,59,10,Fair,Day,Crash on 52nd St at M-37 Broadmoor Ave.,0,42.869011,-85.553688,FALSE,FALSE,TRUE,FALSE,TRUE
A-633690,Minor,2022-04-29T08:41:13Z,CA,Corona,Riverside,59,10,Partly Cloudy,Day,Right hand shoulder blocked due to crash on I-15 Northbound before Exit 95 Magnolia Ave.,0,33.866054999999996,-117.542,FALSE,FALSE,FALSE,FALSE,FALSE
A-543600,Minor,2022-08-08T07:49:09Z,FL,Fort Myers,Lee,79,10,Fair,Day,Crash on Dynasty Dr at CR-884 Colonial Blvd.,0,26.613059999999997,-81.793472,FALSE,FALSE,TRUE,FALSE,FALSE
A-550173,Minor,2022-08-01T04:08:40Z,NC,Raleigh,Wake,76,10,Partly Cloudy,Night,Crash on Marcom St at Stovall Dr.,0,35.779410999999996,-78.689697,FALSE,FALSE,FALSE,FALSE,FALSE
A-567993,Minor,2022-07-13T08:53:58Z,SC,Myrtle Beach,Horry,80,10,Fair,Day,Crash on US-17 at Deerfield Links Dr.,0,33.63678,-78.99189799999998,FALSE,FALSE,FALSE,FALSE,TRUE
A-543423,Minor,2022-08-08T06:54:35Z,NC,Charlotte,Mecklenburg,72,10,Fair,Day,Crash on Bentley Pl at Eastway Dr.,0,35.225349,-80.77729000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-7140220,Minor,2020-03-27T18:35:50Z,OH,Cleveland,Cuyahoga,42,10,Cloudy,Day,At OH-87/Woodland Ave - Accident.,0,41.50383,-81.63353000000002,TRUE,FALSE,FALSE,FALSE,TRUE
A-7179927,Minor,2020-04-16T15:01:09Z,PA,Pittsburgh,Allegheny,39,10,Mostly Cloudy,Day,At Berry St - Accident.,0,40.4521,-80.05536,FALSE,FALSE,FALSE,FALSE,FALSE
A-627591,Minor,2022-05-05T08:11:55Z,FL,Clearwater,Pinellas,76,10,Fair,Day,Crash on Us-19 at Evans Rd.,0,28.023059999999997,-82.73782299999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7046614,Minor,2020-05-22T09:46:55Z,OR,Portland,Multnomah,53,10,Mostly Cloudy,Day,At I-205/Veterans Memorial Hwy - Accident.,0,45.51903,-122.5661,FALSE,FALSE,TRUE,FALSE,TRUE
A-601581,Minor,2022-06-07T06:25:02Z,MI,Flint,Genesee,62,5,Rain,Day,Crash on US-23 Northbound at Exit 88 Grand Blanc Rd.,0,42.91487100000001,-83.72608199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-618201,Minor,2022-05-18T16:32:38Z,SC,Boiling Springs,Spartanburg,84,10,Fair,Day,Crash on SC-43 Parris Bridge Rd at Berry Rd.,0,35.057659,-81.936913,FALSE,FALSE,FALSE,FALSE,FALSE
A-554648,Minor,2022-07-27T08:08:42Z,SC,Fountain Inn,Laurens,75,10,Fair,Day,Crash on International Blvd at Nelson Dr.,0,34.673721,-82.192398,FALSE,FALSE,FALSE,FALSE,FALSE
A-7182409,Minor,2020-04-17T14:16:29Z,VA,Richmond,Chesterfield,63,10,Fair,Day,At VA-288/Exit 62 - Accident.,1.886,37.39872,-77.42434,FALSE,FALSE,FALSE,FALSE,FALSE
A-588621,Minor,2022-06-20T05:42:27Z,AZ,Peoria,Maricopa,70,10,Fair,Day,Crash on 67th Ave at Olive Ave.,0,33.567188,-112.202942,FALSE,FALSE,TRUE,FALSE,TRUE
A-7145393,Minor,2020-03-30T09:51:36Z,TN,Brentwood,Davidson,62,10,Mostly Cloudy,Day,At I-65 - Accident.,0,36.03756,-86.78505,FALSE,FALSE,FALSE,FALSE,FALSE
A-540684,Minor,2022-08-10T16:24:40Z,SC,Boiling Springs,Spartanburg,86,10,Partly Cloudy,Day,Crash on SC-9 at Old Furnace Rd.,0,35.046741,-81.982941,FALSE,FALSE,FALSE,FALSE,TRUE
A-634412,Minor,2022-04-28T14:51:49Z,CA,Rodeo,Contra Costa,67,10,Fair,Day,Crash on 3rd St at Parker Ave.,0,38.034599,-122.267471,FALSE,FALSE,FALSE,FALSE,FALSE
A-588161,Minor,2022-06-20T14:34:54Z,CA,King City,Monterey,77,10,Fair / Windy,Day,Crash on US-101 Northbound after Teague Ave.,0,36.26149,-121.179291,FALSE,FALSE,FALSE,FALSE,FALSE
A-596544,Minor,2022-06-10T04:21:07Z,FL,Okeechobee,Okeechobee,73,10,Fair,Night,Crash on Florida's Tpke Northbound before Fort Drum Service Plaza.,0,27.586796000000003,-80.811768,FALSE,FALSE,FALSE,FALSE,FALSE
A-577424,Minor,2022-07-01T03:00:20Z,IL,Palatine,Cook,79,10,Fair,Night,Crash in the construction area on IL-53 Southbound near US-14 Northwest Hwy.,0,42.101151,-88.017914,FALSE,FALSE,FALSE,FALSE,FALSE
A-540063,Minor,2022-08-11T08:04:20Z,TN,Antioch,Davidson,75,10,Mostly Cloudy,Day,Crash on US-41 Murfreesboro Rd at Rural Hill Rd.,0,36.074459,-86.638573,FALSE,FALSE,FALSE,FALSE,FALSE
A-7010891,Minor,2020-05-05T14:52:32Z,WA,Seattle,King,68,10,Fair,Day,At N 46th St - Accident.,0,47.67951,-122.35436,FALSE,FALSE,TRUE,FALSE,FALSE
A-7062564,Minor,2020-06-26T18:38:46Z,CA,Kingsburg,Fresno,97,10,Fair,Day,At S Mendocino Ave - Accident. Hard shoulder blocked.,0,36.54684,-119.548,FALSE,FALSE,FALSE,FALSE,TRUE
A-622511,Minor,2022-05-14T05:45:55Z,CA,Fresno,Fresno,61,10,Fair,Night,Lane blocked due to crash on Clovis Ave at Central Ave.,0,36.678185,-119.69983700000002,FALSE,FALSE,TRUE,FALSE,TRUE
A-522817,Minor,2022-08-30T07:53:15Z,OH,Thurman,Gallia,69,4,Rain,Day,Crash on US-35 Westbound at OH-325.,0,38.891342,-82.382965,FALSE,FALSE,FALSE,FALSE,FALSE
A-629902,Minor,2022-05-03T16:17:03Z,OH,Monroe,Butler,69,10,Thunder in the Vicinity,Day,Lane blocked due to crash on OH-63 Hamilton Lebanon Rd Eastbound at Britton Ln.,0,39.44508,-84.36380799999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-6989902,Minor,2020-05-29T13:46:12Z,TX,El Paso,El Paso,88,10,Fair,Day,At US-62/US-85/Stanton St - Accident.,0,31.76521,-106.45093,FALSE,FALSE,FALSE,FALSE,FALSE
A-7030857,Minor,2020-05-15T10:07:57Z,FL,Green Cove Springs,Clay,78,10,Mostly Cloudy,Day,At SR-16/Augustine Hwy/Green Cove Ave - Accident. Hard shoulder blocked.,1.574,29.960890000000006,-81.67087,FALSE,FALSE,FALSE,FALSE,FALSE
A-535220,Minor,2022-08-17T07:55:57Z,SC,Greenville,Greenville,70,10,Cloudy,Day,Crash on Independence Blvd at Roper Mountain Rd.,0,34.84,-82.291298,FALSE,FALSE,FALSE,FALSE,TRUE
A-522730,Minor,2022-08-30T08:11:53Z,NC,Raleigh,Wake,74,10,Partly Cloudy,Day,Crash on Hillsborough St at Wolf Tree Ct.,0,35.78706,-78.733292,FALSE,FALSE,FALSE,FALSE,FALSE
A-633438,Minor,2022-04-29T15:13:47Z,AL,Huntsville,Madison,77,10,Cloudy,Day,Lane blocked due to crash on Memorial Pkwy Northbound near University Dr.,0,34.744862,-86.601013,FALSE,FALSE,FALSE,FALSE,FALSE
A-547749,Minor,2022-08-03T07:12:59Z,PA,Lancaster,Lancaster,69,10,Fair,Day,Crash on PA-72 Queen St Northbound at James St.,0,40.045872,-76.307182,TRUE,FALSE,FALSE,FALSE,TRUE
A-546790,Minor,2022-08-04T07:02:17Z,SC,Lancaster,Lancaster,72,10,Fair,Day,Crash on US-521 Charlotte Hwy at SC-5 Rock Hill Hwy.,0,34.834396000000005,-80.80695300000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-545119,Minor,2022-08-05T09:53:12Z,SC,Woodruff,Spartanburg,77,10,Fair,Day,Crash on Noble Creek Rd at Wild Orchard Ln.,0,34.863781,-82.097794,FALSE,FALSE,FALSE,FALSE,FALSE
A-520452,Minor,2022-08-31T06:32:03Z,SC,Longs,Horry,75,3,Cloudy,Night,Crash on SC-90 at Bombing Range Rd.,0,33.854038,-78.766548,FALSE,FALSE,FALSE,FALSE,FALSE
A-583572,Minor,2022-06-24T16:55:28Z,SC,Taylors,Greenville,89,10,Mostly Cloudy,Day,Crash on Donnan Rd at Lee Rd.,0,34.896198,-82.34581800000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-571185,Minor,2022-07-08T04:00:15Z,FL,Zellwood,Orange,78,10,Fair,Night,Crash on Round Lake Rd at King Ave.,0,28.732540000000004,-81.593002,FALSE,FALSE,FALSE,FALSE,FALSE
A-555680,Minor,2022-07-26T07:54:10Z,LA,Baton Rouge,East Baton Rouge,80,10,Fair,Day,Left hand shoulder blocked due to crash on I-12 Westbound at Exit 7 LA-3245.,0,30.442348,-91.007439,FALSE,FALSE,FALSE,FALSE,FALSE
A-7180878,Minor,2020-04-16T05:32:57Z,CO,Arvada,Jefferson,28,0.5,Heavy Snow,Night,At CO-121/Wadsworth Blvd/Exit 269 - Accident. Hard shoulder blocked.,0,39.78469000000001,-105.0864,FALSE,FALSE,FALSE,FALSE,FALSE
A-639482,Minor,2022-04-25T06:24:28Z,SC,Ninety Six,Greenwood,58,10,Fair,Night,Crash on SC-34 Ninety Six Hwy near Panorama Ct.,0,34.172501000000004,-81.92259200000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-7028279,Minor,2020-05-14T08:15:44Z,VA,Richmond,Richmond City,53,10,Cloudy,Day,At Warwick Rd - Earlier accident.,0,37.49268,-77.48839,FALSE,FALSE,FALSE,FALSE,TRUE
A-7205585,Minor,2020-04-29T19:41:17Z,AZ,Phoenix,Maricopa,100,10,Fair,Night,At S Central Ave - Accident.,0,33.40671,-112.0646,FALSE,FALSE,TRUE,FALSE,TRUE
A-7050434,Minor,2020-06-22T13:35:44Z,AZ,Tucson,Pima,100,10,Fair,Day,At E 22nd St - Accident.,0,32.2069,-110.95621,FALSE,FALSE,FALSE,FALSE,TRUE
A-618049,Minor,2022-05-18T19:51:52Z,SC,Seneca,Oconee,80,10,Fair,Day,Crash on Cane Creek Dr at SC-130 Rochester Hwy.,0,34.71907,-82.92218000000003,FALSE,FALSE,FALSE,FALSE,FALSE
A-7021603,Minor,2020-05-11T16:25:29Z,MD,Taneytown,Carroll,54,10,Cloudy,Day,At MD/PA State Line - Accident. Hard shoulder blocked.,1.226,39.70265,-77.12844,FALSE,FALSE,FALSE,FALSE,FALSE
A-553768,Minor,2022-07-27T17:52:01Z,GA,Augusta,Richmond,94,10,Fair,Day,Crash on I-20 Eastbound at Exit 199 GA-28 Washington Rd.,0,33.509232,-82.045601,FALSE,FALSE,FALSE,FALSE,FALSE
A-568263,Minor,2022-07-13T02:28:04Z,CA,San Simeon,San Luis Obispo,58,10,Cloudy,Night,Crash on CA-1 Southbound before Elephant Seal Vista Point.,0,35.668625,-121.274284,FALSE,FALSE,FALSE,FALSE,FALSE
A-7076270,Minor,2020-06-09T09:08:31Z,CA,Rancho Cordova,Sacramento,77,10,Fair,Day,At Mather Field Rd - Accident.,0,38.58877,-121.29123,FALSE,FALSE,FALSE,FALSE,FALSE
A-525035,Minor,2022-08-26T08:16:43Z,TN,Nashville,Davidson,77,10,Fair,Day,Crash on Blackman Rd at Danby Dr.,0,36.074428999999995,-86.745949,FALSE,FALSE,FALSE,FALSE,FALSE
A-632004,Minor,2022-05-02T07:53:16Z,FL,Bradenton,Manatee,70,10,Fair,Day,Crash on 53rd Ave at 17th St.,0,27.447729,-82.579521,FALSE,FALSE,FALSE,FALSE,FALSE
A-7052957,Minor,2020-06-23T17:44:35Z,LA,New Orleans,Orleans,77,2,Heavy T-Storm / Windy,Day,At Lake Forest Blvd - Accident.,0,30.02676,-89.99113,FALSE,FALSE,FALSE,FALSE,FALSE
A-571855,Minor,2022-07-08T08:22:03Z,IL,Gurnee,Lake,73,8,Cloudy,Day,Crash on IL-132 Grand Ave at 1st St.,0,42.369942,-87.907028,FALSE,FALSE,FALSE,FALSE,TRUE
A-7080415,Minor,2020-06-11T17:40:18Z,TN,Hixson,Hamilton,85,10,Partly Cloudy,Day,At TN-319/Hixson Pike - Accident.,0,35.18902,-85.18989,FALSE,FALSE,FALSE,FALSE,TRUE
A-7072070,Minor,2020-06-08T13:49:53Z,OH,Brecksville,Cuyahoga,75,10,Fair,Day,At OH-21/Brecksville Rd - Accident.,0,41.30154,-81.62697,FALSE,FALSE,TRUE,FALSE,FALSE
A-593811,Minor,2022-06-14T16:46:56Z,SC,Anderson,Anderson,96,10,Fair,Day,Crash on US-178 at Giles St.,0,34.56514,-82.68807199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-6979984,Minor,2020-05-25T17:59:23Z,AZ,Glendale,Maricopa,96,10,Fair,Day,At N 107th Ave - Accident.,0,33.50826,-112.28292,FALSE,FALSE,TRUE,FALSE,TRUE
A-619063,Minor,2022-05-18T06:50:00Z,FL,Arcadia,DeSoto,70,8,Fair,Day,Crash on FL-70 at Florida Ave.,0,27.26527,-81.991966,FALSE,FALSE,FALSE,FALSE,FALSE
A-629262,Minor,2022-05-04T07:59:03Z,SC,Greer,Greenville,69,10,Fair,Day,Lane blocked due to crash on Batesville Rd at Dillard Rd.,0,34.883072,-82.264557,FALSE,FALSE,FALSE,FALSE,TRUE
A-7138730,Minor,2020-03-26T19:02:44Z,MN,Saint Paul,Ramsey,50,10,Fair,Day,At I-94/Exit 107 - Jackknifed articulated truck.,0,44.95078,-93.09979,FALSE,FALSE,FALSE,FALSE,FALSE
A-7007067,Minor,2020-05-01T18:49:29Z,AZ,Tucson,Pima,95,10,Fair,Day,At E Speedway Blvd - Accident.,0,32.2361,-110.9096,FALSE,FALSE,TRUE,FALSE,TRUE
A-7067862,Minor,2020-06-05T13:38:58Z,AZ,Goodyear,Maricopa,102,10,Partly Cloudy,Day,At N Litchfield Rd - Accident.,0,33.4643,-112.358,FALSE,FALSE,TRUE,FALSE,TRUE
A-629267,Minor,2022-05-04T06:39:21Z,PA,York,York,52,10,Light Rain,Day,Crash on Richland Ave at Kings Mill Rd.,0,39.945431,-76.74188199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7038832,Minor,2020-05-19T14:15:57Z,TN,Nashville,Davidson,68,10,Mostly Cloudy,Day,At Granny White Pike - Accident.,0,36.11307,-86.80001,FALSE,FALSE,FALSE,FALSE,FALSE
A-7031434,Minor,2020-05-15T16:02:02Z,LA,Baton Rouge,East Baton Rouge,82,10,Mostly Cloudy,Day,At LA-3064/Essen Ln/Staring Ln - Accident.,0,30.39628,-91.1117,FALSE,FALSE,FALSE,FALSE,FALSE
A-563297,Minor,2022-07-18T08:51:11Z,AZ,Phoenix,Maricopa,89,10,Mostly Cloudy,Day,Crash on 3rd Ave at Glenrosa Ave.,0,33.498428000000004,-112.078133,FALSE,FALSE,FALSE,FALSE,FALSE
A-7142643,Minor,2020-03-28T16:56:25Z,TX,El Paso,El Paso,63,10,Fair,Day,At I-10/Gateway Blvd - Accident.,0,31.739690000000003,-106.32481,FALSE,FALSE,FALSE,FALSE,TRUE
A-7196910,Minor,2020-04-24T21:04:08Z,CA,Sacramento,Sacramento,72,10,Fair,Night,At I-80 - Accident.,0,38.66104,-121.35519,FALSE,FALSE,TRUE,FALSE,TRUE
A-7196035,Minor,2020-04-24T17:39:08Z,FL,Saint Petersburg,Pinellas,72,5,Rain,Day,At 28th St/Exit 21 - Accident.,0.5670000000000001,27.762970000000006,-82.66218,FALSE,FALSE,FALSE,FALSE,FALSE
A-1357481,Minor,2020-10-26T08:19:33Z,FL,Miami,Miami-Dade,77,10,Partly Cloudy,Day,Exit ramp from Florida's Tpke Northbound at Exit 4X to S University Dr Southbound shoulder closed due to accident.,0.2899999916553497,25.967489,-80.22936999999997,FALSE,FALSE,FALSE,FALSE,FALSE
A-634146,Minor,2022-04-28T17:36:18Z,CA,Freedom,Santa Cruz,61,10,Fair,Day,Crash on Airport Blvd around Freedom Blvd.,0,36.938351,-121.777924,FALSE,FALSE,TRUE,FALSE,TRUE
A-594332,Minor,2022-06-14T08:43:35Z,PA,Norristown,Montgomery,63,10,Mostly Cloudy,Day,Crash on Eagle Stream Dr at Prince Dr.,0,40.156609,-75.40493000000002,FALSE,FALSE,TRUE,FALSE,FALSE
A-7039067,Minor,2020-05-19T07:40:12Z,AZ,Marana,Pima,70,10,Fair,Day,At N Airline Rd - Accident.,0,32.40033,-111.13168,FALSE,FALSE,FALSE,FALSE,FALSE
A-7198235,Minor,2020-04-25T16:29:09Z,CA,Folsom,Sacramento,88,10,Mostly Cloudy,Day,At E Bidwell St/Scott Rd - Accident.,0,38.64642,-121.1138,FALSE,FALSE,FALSE,FALSE,FALSE
A-600922,Minor,2022-06-07T12:11:49Z,MI,Flint,Genesee,60,10,Cloudy,Day,Crash on Linden Rd at Lennon Rd.,0,42.98735,-83.772308,FALSE,FALSE,FALSE,FALSE,TRUE
A-7166015,Minor,2020-04-09T16:34:46Z,VA,Midlothian,Chesterfield,75,10,Fair / Windy,Day,At Old Hundred Rd - Earlier accident.,0,37.50463,-77.71673,FALSE,FALSE,FALSE,FALSE,TRUE
A-614362,Minor,2022-05-23T05:51:18Z,VA,Glen Allen,Henrico,68,10,Fair,Night,Crash on US-33 Staples Mill Rd at Hungary Rd.,0,37.64563,-77.51844,FALSE,FALSE,FALSE,FALSE,TRUE
A-7139166,Minor,2020-03-26T20:22:45Z,AZ,Phoenix,Maricopa,63,10,Fair,Night,At 7th St - Accident.,0,33.50926,-112.065,FALSE,FALSE,TRUE,FALSE,TRUE
A-7176568,Minor,2020-04-14T15:42:15Z,CO,Greeley,Weld,46,10,Fair,Day,At W 13th St - Accident.,0,40.42237,-104.73523,FALSE,FALSE,FALSE,FALSE,FALSE
A-513423,Minor,2022-09-07T16:29:06Z,CA,Ventura,Ventura,75,10,Fair,Day,Crash on Garland St at Floral Dr.,0,34.338347999999996,-119.288757,FALSE,FALSE,FALSE,FALSE,FALSE
A-7075628,Minor,2020-06-09T10:03:02Z,LA,New Orleans,Orleans,88,6,Haze,Day,At I-610 - Accident.,0,29.9833,-90.07168,FALSE,FALSE,FALSE,FALSE,TRUE
A-7125824,Minor,2020-03-20T15:01:44Z,FL,West Palm Beach,Palm Beach,81,10,Mostly Cloudy,Day,At Belvedere Rd - Earlier accident.,0,26.69015,-80.07484000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-627558,Minor,2022-05-05T08:32:32Z,SC,Hilton Head Island,Beaufort,77,10,Fair,Day,Crash on US-278 Fording Island Rd at Moss Creek Vlg.,0,32.235298,-80.804771,FALSE,FALSE,FALSE,FALSE,FALSE
A-567364,Minor,2022-07-13T18:19:34Z,TX,Dallas,Dallas,103,10,Partly Cloudy,Day,Crash on Reunion Blvd at Hyatt Regency Hotel Dr.,0,32.77718,-96.809502,FALSE,FALSE,TRUE,FALSE,TRUE
A-568044,Minor,2022-07-13T07:46:38Z,TN,Nashville,Davidson,78,10,Mostly Cloudy,Day,Crash on TN-155 Woodmont Blvd at US-431 Hillsboro Pike.,0,36.113972,-86.81089,FALSE,FALSE,FALSE,FALSE,TRUE
A-542085,Minor,2022-08-09T11:25:30Z,SC,Murrells Inlet,Horry,87,10,Fair,Day,Crash on US-17-BR at Atlantic Ave.,0,33.586071000000004,-79.012222,FALSE,FALSE,FALSE,FALSE,TRUE
A-618075,Minor,2022-05-18T18:41:03Z,OH,Dayton,Montgomery,65,9,Light Rain,Day,Crash on Broadway St at Mercer Ave.,0,39.75415,-84.213837,FALSE,FALSE,FALSE,FALSE,FALSE
A-6984058,Minor,2020-05-27T18:32:51Z,FL,Macclenny,Baker,84,10,Partly Cloudy,Day,Between SR-228/Exit 336 and CR-125/Exit 333 - Accident.,2.505,30.25899,-82.12306,FALSE,FALSE,FALSE,TRUE,FALSE
A-535180,Minor,2022-08-17T06:16:52Z,UT,Farmington,Davis,70,10,Fair,Night,Shoulder blocked due to crash on I-15 Southbound before Exits 324 325 UT-67 Legacy Pkwy Exits 11 12 13.,0,40.99012800000001,-111.907257,FALSE,FALSE,FALSE,TRUE,FALSE
A-553948,Minor,2022-07-27T17:21:33Z,MA,Haverhill,Essex,83,10,Fair,Day,Crash on exit ramp from I-495 Northbound at Exits 109 109A 109B to Main St Southbound.,2.3499999046325684,42.798401,-71.093468,FALSE,FALSE,FALSE,FALSE,FALSE
A-7155439,Minor,2020-04-04T17:18:07Z,CA,Walnut Creek,Contra Costa,57,3,Light Rain,Day,At CA-24/Ygnacio Valley Rd - Accident. Right lane blocked.,0,37.8986,-122.07079,FALSE,FALSE,FALSE,FALSE,FALSE
A-7181117,Minor,2020-04-16T17:56:14Z,AZ,Surprise,Maricopa,83,10,Fair,Day,At N Litchfield Rd - Accident.,0,33.623779999999996,-112.37662,FALSE,FALSE,TRUE,FALSE,TRUE
A-522536,Minor,2022-08-30T08:47:15Z,SC,Liberty,Anderson,75,10,Fair,Day,Crash on US-178 Liberty Hwy at Martin Sausage Rd.,0,34.694241,-82.67851999999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7029159,Minor,2020-05-14T14:03:50Z,AZ,Tucson,Pima,82,10,Fair,Day,At N Columbus Blvd - Accident.,0,32.25062,-110.90124,FALSE,FALSE,TRUE,FALSE,TRUE
A-7155383,Minor,2020-04-04T15:03:04Z,CA,Novato,Marin,55,3,Mostly Cloudy,Day,At Alameda Del Prado/Nave Dr - Accident. Left lane blocked.,0,38.04491,-122.5342,FALSE,FALSE,FALSE,FALSE,FALSE
A-548441,Minor,2022-08-02T11:02:02Z,SC,Moncks Corner,Berkeley,86,10,Partly Cloudy,Day,Crash on Nolin Rd at Colony Post Loop.,0,33.07143,-80.016449,FALSE,FALSE,FALSE,FALSE,FALSE
A-7049798,Minor,2020-06-22T19:11:13Z,FL,New Port Richey,Pasco,89,10,Fair,Day,At US-19/SR-55 - Accident. Right lane blocked.,0,28.217,-82.73742,FALSE,FALSE,TRUE,FALSE,TRUE
A-609011,Minor,2022-05-27T08:12:16Z,NE,Omaha,Douglas,55,10,Fair,Day,Crash on 132nd St Westbound at US-275 Industrial Rd.,0,41.212952,-96.119675,FALSE,FALSE,TRUE,FALSE,TRUE
A-544995,Minor,2022-08-05T08:36:22Z,CA,Carmel Valley,Monterey,66,10,Cloudy,Day,Right hand shoulder blocked due to crash on CR-G16 Carmel Valley Rd Westbound at Miramonte Rd.,0,36.511169,-121.76992,FALSE,FALSE,FALSE,FALSE,FALSE
A-617747,Minor,2022-05-19T07:49:55Z,MI,Davison,Genesee,55,8,Cloudy,Day,Crash on Potter Rd at M-15 State Rd.,0,43.049099,-83.51808199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-540173,Minor,2022-08-11T08:45:25Z,OH,Cleveland,Cuyahoga,73,10,Cloudy,Day,Crash on 142nd St at Harvard Ave.,0,41.449108,-81.582901,FALSE,FALSE,FALSE,FALSE,FALSE
A-580318,Minor,2022-06-29T07:38:08Z,FL,Tampa,Hillsborough,NA,10,Fair,Day,Crash on Cedar Run at Falkenburg Rd.,0,27.955990000000003,-82.335121,FALSE,FALSE,FALSE,FALSE,FALSE
A-7081635,Minor,2020-06-11T09:44:34Z,CA,Elk Grove,Sacramento,75,10,Fair,Day,At Hood Franklin Rd/Exit 504 - Accident. Hard shoulder blocked.,0,38.37542,-121.47664,FALSE,FALSE,FALSE,FALSE,FALSE
A-589722,Minor,2022-06-18T08:57:41Z,CA,Santa Clarita,Los Angeles,65,10,Cloudy,Day,Crash on CA-14 Southbound before Exit 15 Agua Dulce Canyon Rd.,0,34.466644,-118.32946,FALSE,FALSE,FALSE,FALSE,FALSE
A-549881,Minor,2022-08-01T07:23:48Z,SC,Irmo,Richland,73,10,Partly Cloudy,Day,Crash on Steeple Ridge Rd at Laurent Way.,0,34.13641,-81.165199,FALSE,FALSE,FALSE,FALSE,FALSE
A-7041371,Minor,2020-05-20T18:35:29Z,AZ,Tucson,Pima,81,10,Fair,Day,At I-19 - Accident.,0,32.133759999999995,-110.99051,FALSE,FALSE,TRUE,FALSE,TRUE
A-7120802,Minor,2020-03-18T14:17:56Z,CO,Denver,Jefferson,65,10,Partly Cloudy / Windy,Day,At W Florida Ave - Accident.,0,39.68946,-105.08149,FALSE,FALSE,TRUE,FALSE,TRUE
A-537390,Minor,2022-08-15T06:53:25Z,SC,Rock Hill,York,68,10,Fair,Day,Crash on SC-322 Mcconnells Hwy at SC-901 Heckle Blvd.,0,34.932209,-81.058159,FALSE,FALSE,TRUE,FALSE,TRUE
A-564824,Minor,2022-07-15T19:59:56Z,GA,Augusta,Richmond,82,10,Fair,Day,Crash on Angola Dr both ways at Warsaw Way.,0,33.362289000000004,-82.045128,FALSE,FALSE,FALSE,FALSE,FALSE
A-7041376,Minor,2020-05-20T17:31:01Z,AZ,Phoenix,Maricopa,85,10,Fair,Day,At N 83rd Ave - Accident.,0,33.46532,-112.238,FALSE,FALSE,TRUE,FALSE,TRUE
A-534788,Minor,2022-08-17T16:03:30Z,SC,Duncan,Spartanburg,78,10,Fair,Day,Crash on SC-296 Reidville Rd near SC-290 Moore Duncan Hwy.,0,34.886608,-82.067291,FALSE,FALSE,FALSE,FALSE,TRUE
A-556510,Minor,2022-07-25T08:27:57Z,SC,Orangeburg,Orangeburg,79,10,Fair,Day,Crash on US-601 Old Edisto Dr near SC-49 Cannon Bridge Rd.,0,33.481590000000004,-80.881691,FALSE,FALSE,FALSE,FALSE,FALSE
A-625895,Minor,2022-05-11T17:19:06Z,NC,Holly Springs,Wake,75,10,Cloudy,Day,Crash on Thomas Mill Rd both ways at Irving Pkwy.,0,35.656151,-78.85045600000002,FALSE,FALSE,TRUE,FALSE,FALSE
A-7196212,Minor,2020-04-24T21:11:36Z,IL,New Lenox,Will,42,7,Fair,Night,At US-30/Maple St/Exit 137 - Accident.,0,41.51724,-87.99417,FALSE,FALSE,FALSE,FALSE,FALSE
A-602401,Minor,2022-06-06T10:58:44Z,OH,Youngstown,Mahoning,76,10,Fair,Day,Crash on Southwoods Ave at Glenwood Ave.,0,41.015598,-80.672287,FALSE,FALSE,TRUE,FALSE,FALSE
A-530223,Minor,2022-08-22T17:13:04Z,SC,Taylors,Greenville,85,10,Fair,Day,Crash on Main St at Brook Glenn Rd.,0,34.919270000000004,-82.31094399999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-561044,Minor,2022-07-20T05:47:56Z,OH,Bedford,Cuyahoga,79,10,Fair,Night,Crash on Powers Rd at Mapledale Ave.,0,41.39175,-81.538872,FALSE,FALSE,FALSE,FALSE,FALSE
A-7097500,Minor,2020-06-18T14:00:50Z,LA,New Orleans,Orleans,85,10,Partly Cloudy,Day,At Canal St - Accident.,0,29.9782,-90.09681,FALSE,FALSE,TRUE,FALSE,FALSE
A-531175,Minor,2022-08-22T07:17:57Z,GA,Augusta,Richmond,74,10,Light Rain,Day,Crash on GA-56 both ways at I-520.,0,33.401623,-82.005859,FALSE,FALSE,FALSE,FALSE,FALSE
A-627581,Minor,2022-05-05T05:54:17Z,TX,Dallas,Dallas,74,10,Mostly Cloudy,Night,Crash on TX-289 Preston Rd Southbound at Orchid Ln.,0,32.892418,-96.804024,FALSE,FALSE,FALSE,FALSE,FALSE
A-7195974,Minor,2020-04-24T17:25:44Z,FL,West Palm Beach,Palm Beach,82,10,Mostly Cloudy / Windy,Day,At I-95/SR-9 - Earlier accident.,0,26.69765,-80.07301,FALSE,FALSE,FALSE,FALSE,TRUE
